kecamatan_id,kecamatan_nama,week_start,disease,cases
33.74.15,Ngaliyan,2022-10-24,DBD,2
33.74.15,Ngaliyan,2022-10-31,DBD,0
33.74.15,Ngaliyan,2022-11-07,DBD,1
33.74.15,Ngaliyan,2022-11-14,DBD,0
33.74.15,Ngaliyan,2022-11-21,DBD,1
33.74.15,Ngaliyan,2022-11-28,DBD,4
33.74.15,Ngaliyan,2022-12-05,DBD,0
33.74.15,Ngaliyan,2022-12-12,DBD,2
33.74.15,Ngaliyan,2022-12-19,DBD,3
33.74.15,Ngaliyan,2022-12-26,DBD,3
33.74.16,Tugu,2022-01-03,DBD,0
33.74.16,Tugu,2022-01-10,DBD,1
33.74.16,Tugu,2022-01-17,DBD,0
33.74.16,Tugu,2022-01-24,DBD,2
33.74.16,Tugu,2022-01-31,DBD,1
33.74.16,Tugu,2022-02-07,DBD,2
33.74.16,Tugu,2022-02-14,DBD,0
33.74.16,Tugu,2022-02-21,DBD,0
33.74.16,Tugu,2022-02-28,DBD,1
33.74.16,Tugu,2022-03-07,DBD,2
33.74.16,Tugu,2022-03-14,DBD,1
33.74.16,Tugu,2022-03-21,DBD,1
33.74.16,Tugu,2022-03-28,DBD,2
33.74.16,Tugu,2022-04-04,DBD,0
33.74.16,Tugu,2022-04-11,DBD,0
33.74.16,Tugu,2022-04-18,DBD,1
33.74.16,Tugu,2022-04-25,DBD,0
33.74.16,Tugu,2022-05-02,DBD,1
33.74.16,Tugu,2022-05-09,DBD,2
33.74.16,Tugu,2022-05-16,DBD,0
33.74.16,Tugu,2022-05-23,DBD,0
33.74.16,Tugu,2022-05-30,DBD,1
33.74.16,Tugu,2022-06-06,DBD,0
33.74.16,Tugu,2022-06-13,DBD,1
33.74.16,Tugu,2022-06-20,DBD,0
33.74.16,Tugu,2022-06-27,DBD,0
33.74.16,Tugu,2022-07-04,DBD,0
33.74.16,Tugu,2022-07-11,DBD,1
33.74.16,Tugu,2022-07-18,DBD,0
33.74.16,Tugu,2022-07-25,DBD,0
33.74.16,Tugu,2022-08-01,DBD,0
33.74.16,Tugu,2022-08-08,DBD,1
33.74.16,Tugu,2022-08-15,DBD,1
33.74.16,Tugu,2022-08-22,DBD,0
33.74.16,Tugu,2022-08-29,DBD,0
33.74.16,Tugu,2022-09-05,DBD,0
33.74.16,Tugu,2022-09-12,DBD,0
33.74.16,Tugu,2022-09-19,DBD,0
33.74.16,Tugu,2022-09-26,DBD,0
33.74.16,Tugu,2022-10-03,DBD,0
33.74.16,Tugu,2022-10-10,DBD,0
33.74.16,Tugu,2022-10-17,DBD,0
33.74.16,Tugu,2022-10-24,DBD,0
33.74.16,Tugu,2022-10-31,DBD,2
33.74.16,Tugu,2022-11-07,DBD,0
33.74.16,Tugu,2022-11-14,DBD,1
33.74.16,Tugu,2022-11-21,DBD,0
33.74.16,Tugu,2022-11-28,DBD,1
33.74.16,Tugu,2022-12-05,DBD,1
33.74.16,Tugu,2022-12-12,DBD,0
33.74.16,Tugu,2022-12-19,DBD,1
33.74.16,Tugu,2022-12-26,DBD,0
33.74.01,Semarang Tengah,2023-01-02,DBD,0
33.74.01,Semarang Tengah,2023-01-09,DBD,0
33.74.01,Semarang Tengah,2023-01-16,DBD,0
33.74.01,Semarang Tengah,2023-01-23,DBD,0
33.74.01,Semarang Tengah,2023-01-30,DBD,0
33.74.01,Semarang Tengah,2023-02-06,DBD,0
33.74.01,Semarang Tengah,2023-02-13,DBD,0
33.74.01,Semarang Tengah,2023-02-20,DBD,1
33.74.01,Semarang Tengah,2023-02-27,DBD,0
33.74.01,Semarang Tengah,2023-03-06,DBD,0
33.74.01,Semarang Tengah,2023-03-13,DBD,0
33.74.01,Semarang Tengah,2023-03-20,DBD,0
33.74.01,Semarang Tengah,2023-03-27,DBD,0
33.74.01,Semarang Tengah,2023-04-03,DBD,0
33.74.01,Semarang Tengah,2023-04-10,DBD,0
33.74.01,Semarang Tengah,2023-04-17,DBD,1
33.74.01,Semarang Tengah,2023-04-24,DBD,0
33.74.01,Semarang Tengah,2023-05-01,DBD,0
33.74.01,Semarang Tengah,2023-05-08,DBD,1
33.74.01,Semarang Tengah,2023-05-15,DBD,0
33.74.01,Semarang Tengah,2023-05-22,DBD,0
33.74.01,Semarang Tengah,2023-05-29,DBD,0
33.74.01,Semarang Tengah,2023-06-05,DBD,0
33.74.01,Semarang Tengah,2023-06-12,DBD,0
33.74.01,Semarang Tengah,2023-06-19,DBD,1
33.74.01,Semarang Tengah,2023-06-26,DBD,0
33.74.01,Semarang Tengah,2023-07-03,DBD,0
33.74.01,Semarang Tengah,2023-07-10,DBD,0
33.74.01,Semarang Tengah,2023-07-17,DBD,0
33.74.01,Semarang Tengah,2023-07-24,DBD,0
33.74.01,Semarang Tengah,2023-07-31,DBD,0
33.74.01,Semarang Tengah,2023-08-07,DBD,0
33.74.01,Semarang Tengah,2023-08-14,DBD,1
33.74.01,Semarang Tengah,2023-08-21,DBD,0
33.74.01,Semarang Tengah,2023-08-28,DBD,0
33.74.01,Semarang Tengah,2023-09-04,DBD,0
33.74.01,Semarang Tengah,2023-09-11,DBD,0
33.74.01,Semarang Tengah,2023-09-18,DBD,0
33.74.01,Semarang Tengah,2023-09-25,DBD,0
33.74.01,Semarang Tengah,2023-10-02,DBD,0
33.74.01,Semarang Tengah,2023-10-09,DBD,0
33.74.01,Semarang Tengah,2023-10-16,DBD,0
33.74.01,Semarang Tengah,2023-10-23,DBD,0
33.74.01,Semarang Tengah,2023-10-30,DBD,0
33.74.01,Semarang Tengah,2023-11-06,DBD,0
33.74.01,Semarang Tengah,2023-11-13,DBD,0
33.74.01,Semarang Tengah,2023-11-20,DBD,0
33.74.01,Semarang Tengah,2023-11-27,DBD,0
33.74.01,Semarang Tengah,2023-12-04,DBD,0
33.74.01,Semarang Tengah,2023-12-11,DBD,0
33.74.01,Semarang Tengah,2023-12-18,DBD,0
33.74.01,Semarang Tengah,2023-12-25,DBD,0
33.74.02,Semarang Utara,2023-01-02,DBD,0
33.74.02,Semarang Utara,2023-01-09,DBD,2
33.74.02,Semarang Utara,2023-01-16,DBD,1
33.74.02,Semarang Utara,2023-01-23,DBD,2
33.74.02,Semarang Utara,2023-01-30,DBD,0
33.74.02,Semarang Utara,2023-02-06,DBD,1
33.74.02,Semarang Utara,2023-02-13,DBD,2
33.74.02,Semarang Utara,2023-02-20,DBD,1
33.74.02,Semarang Utara,2023-02-27,DBD,1
33.74.02,Semarang Utara,2023-03-06,DBD,1
33.74.02,Semarang Utara,2023-03-13,DBD,3
33.74.02,Semarang Utara,2023-03-20,DBD,0
33.74.02,Semarang Utara,2023-03-27,DBD,1
33.74.02,Semarang Utara,2023-04-03,DBD,0
33.74.02,Semarang Utara,2023-04-10,DBD,7
33.74.02,Semarang Utara,2023-04-17,DBD,3
33.74.02,Semarang Utara,2023-04-24,DBD,1
33.74.02,Semarang Utara,2023-05-01,DBD,1
33.74.02,Semarang Utara,2023-05-08,DBD,1
33.74.02,Semarang Utara,2023-05-15,DBD,0
33.74.02,Semarang Utara,2023-05-22,DBD,0
33.74.02,Semarang Utara,2023-05-29,DBD,1
33.74.02,Semarang Utara,2023-06-05,DBD,0
33.74.02,Semarang Utara,2023-06-12,DBD,1
33.74.02,Semarang Utara,2023-06-19,DBD,0
33.74.02,Semarang Utara,2023-06-26,DBD,1
33.74.02,Semarang Utara,2023-07-03,DBD,0
33.74.02,Semarang Utara,2023-07-10,DBD,0
33.74.02,Semarang Utara,2023-07-17,DBD,0
33.74.02,Semarang Utara,2023-07-24,DBD,0
33.74.02,Semarang Utara,2023-07-31,DBD,0
33.74.02,Semarang Utara,2023-08-07,DBD,0
33.74.02,Semarang Utara,2023-08-14,DBD,1
33.74.02,Semarang Utara,2023-08-21,DBD,0
33.74.02,Semarang Utara,2023-08-28,DBD,0
33.74.02,Semarang Utara,2023-09-04,DBD,0
33.74.02,Semarang Utara,2023-09-11,DBD,0
33.74.02,Semarang Utara,2023-09-18,DBD,0
33.74.02,Semarang Utara,2023-09-25,DBD,0
33.74.02,Semarang Utara,2023-10-02,DBD,0
33.74.02,Semarang Utara,2023-10-09,DBD,0
33.74.02,Semarang Utara,2023-10-16,DBD,0
33.74.02,Semarang Utara,2023-10-23,DBD,0
33.74.02,Semarang Utara,2023-10-30,DBD,1
33.74.02,Semarang Utara,2023-11-06,DBD,0
33.74.02,Semarang Utara,2023-11-13,DBD,0
33.74.02,Semarang Utara,2023-11-20,DBD,0
33.74.02,Semarang Utara,2023-11-27,DBD,0
33.74.02,Semarang Utara,2023-12-04,DBD,0
33.74.02,Semarang Utara,2023-12-11,DBD,0
33.74.02,Semarang Utara,2023-12-18,DBD,0
33.74.02,Semarang Utara,2023-12-25,DBD,0
33.74.03,Semarang Timur,2023-01-02,DBD,2
33.74.03,Semarang Timur,2023-01-09,DBD,0
33.74.03,Semarang Timur,2023-01-16,DBD,4
33.74.03,Semarang Timur,2023-01-23,DBD,0
33.74.03,Semarang Timur,2023-01-30,DBD,2
33.74.03,Semarang Timur,2023-02-06,DBD,1
33.74.03,Semarang Timur,2023-02-13,DBD,2
33.74.03,Semarang Timur,2023-02-20,DBD,2
33.74.03,Semarang Timur,2023-02-27,DBD,1
33.74.03,Semarang Timur,2023-03-06,DBD,1
33.74.03,Semarang Timur,2023-03-13,DBD,0
33.74.03,Semarang Timur,2023-03-20,DBD,0
33.74.03,Semarang Timur,2023-03-27,DBD,1
33.74.03,Semarang Timur,2023-04-03,DBD,0
33.74.03,Semarang Timur,2023-04-10,DBD,3
33.74.03,Semarang Timur,2023-04-17,DBD,1
33.74.03,Semarang Timur,2023-04-24,DBD,3
33.74.03,Semarang Timur,2023-05-01,DBD,1
33.74.03,Semarang Timur,2023-05-08,DBD,2
33.74.03,Semarang Timur,2023-05-15,DBD,0
33.74.03,Semarang Timur,2023-05-22,DBD,1
33.74.03,Semarang Timur,2023-05-29,DBD,1
33.74.03,Semarang Timur,2023-06-05,DBD,0
33.74.03,Semarang Timur,2023-06-12,DBD,0
33.74.03,Semarang Timur,2023-06-19,DBD,0
33.74.03,Semarang Timur,2023-06-26,DBD,0
33.74.03,Semarang Timur,2023-07-03,DBD,0
33.74.03,Semarang Timur,2023-07-10,DBD,0
33.74.03,Semarang Timur,2023-07-17,DBD,0
33.74.03,Semarang Timur,2023-07-24,DBD,0
33.74.03,Semarang Timur,2023-07-31,DBD,0
33.74.03,Semarang Timur,2023-08-07,DBD,0
33.74.03,Semarang Timur,2023-08-14,DBD,0
33.74.03,Semarang Timur,2023-08-21,DBD,0
33.74.03,Semarang Timur,2023-08-28,DBD,1
33.74.03,Semarang Timur,2023-09-04,DBD,0
33.74.03,Semarang Timur,2023-09-11,DBD,1
33.74.03,Semarang Timur,2023-09-18,DBD,0
33.74.03,Semarang Timur,2023-09-25,DBD,0
33.74.03,Semarang Timur,2023-10-02,DBD,0
33.74.03,Semarang Timur,2023-10-09,DBD,0
33.74.03,Semarang Timur,2023-10-16,DBD,0
33.74.03,Semarang Timur,2023-10-23,DBD,0
33.74.03,Semarang Timur,2023-10-30,DBD,0
33.74.03,Semarang Timur,2023-11-06,DBD,0
33.74.03,Semarang Timur,2023-11-13,DBD,0
33.74.03,Semarang Timur,2023-11-20,DBD,0
33.74.03,Semarang Timur,2023-11-27,DBD,0
33.74.03,Semarang Timur,2023-12-04,DBD,0
33.74.03,Semarang Timur,2023-12-11,DBD,0
33.74.03,Semarang Timur,2023-12-18,DBD,0
33.74.03,Semarang Timur,2023-12-25,DBD,1
33.74.04,Semarang Selatan,2023-01-02,DBD,0
33.74.04,Semarang Selatan,2023-01-09,DBD,0
33.74.04,Semarang Selatan,2023-01-16,DBD,1
33.74.04,Semarang Selatan,2023-01-23,DBD,0
33.74.04,Semarang Selatan,2023-01-30,DBD,0
33.74.04,Semarang Selatan,2023-02-06,DBD,3
33.74.04,Semarang Selatan,2023-02-13,DBD,0
33.74.04,Semarang Selatan,2023-02-20,DBD,0
33.74.04,Semarang Selatan,2023-02-27,DBD,1
33.74.04,Semarang Selatan,2023-03-06,DBD,0
33.74.04,Semarang Selatan,2023-03-13,DBD,0
33.74.04,Semarang Selatan,2023-03-20,DBD,0
33.74.04,Semarang Selatan,2023-03-27,DBD,0
33.74.04,Semarang Selatan,2023-04-03,DBD,0
33.74.04,Semarang Selatan,2023-04-10,DBD,1
33.74.04,Semarang Selatan,2023-04-17,DBD,0
33.74.04,Semarang Selatan,2023-04-24,DBD,0
33.74.04,Semarang Selatan,2023-05-01,DBD,2
33.74.04,Semarang Selatan,2023-05-08,DBD,0
33.74.04,Semarang Selatan,2023-05-15,DBD,0
33.74.04,Semarang Selatan,2023-05-22,DBD,0
33.74.04,Semarang Selatan,2023-05-29,DBD,0
33.74.04,Semarang Selatan,2023-06-05,DBD,0
33.74.04,Semarang Selatan,2023-06-12,DBD,0
33.74.04,Semarang Selatan,2023-06-19,DBD,0
33.74.04,Semarang Selatan,2023-06-26,DBD,1
33.74.04,Semarang Selatan,2023-07-03,DBD,0
33.74.04,Semarang Selatan,2023-07-10,DBD,0
33.74.04,Semarang Selatan,2023-07-17,DBD,0
33.74.04,Semarang Selatan,2023-07-24,DBD,0
33.74.04,Semarang Selatan,2023-07-31,DBD,0
33.74.04,Semarang Selatan,2023-08-07,DBD,0
33.74.04,Semarang Selatan,2023-08-14,DBD,0
33.74.04,Semarang Selatan,2023-08-21,DBD,0
33.74.04,Semarang Selatan,2023-08-28,DBD,0
33.74.04,Semarang Selatan,2023-09-04,DBD,0
33.74.04,Semarang Selatan,2023-09-11,DBD,0
33.74.04,Semarang Selatan,2023-09-18,DBD,0
33.74.04,Semarang Selatan,2023-09-25,DBD,0
33.74.04,Semarang Selatan,2023-10-02,DBD,0
33.74.04,Semarang Selatan,2023-10-09,DBD,0
33.74.04,Semarang Selatan,2023-10-16,DBD,0
33.74.04,Semarang Selatan,2023-10-23,DBD,0
33.74.04,Semarang Selatan,2023-10-30,DBD,0
33.74.04,Semarang Selatan,2023-11-06,DBD,0
33.74.04,Semarang Selatan,2023-11-13,DBD,0
33.74.04,Semarang Selatan,2023-11-20,DBD,0
33.74.04,Semarang Selatan,2023-11-27,DBD,0
33.74.04,Semarang Selatan,2023-12-04,DBD,0
33.74.04,Semarang Selatan,2023-12-11,DBD,0
33.74.04,Semarang Selatan,2023-12-18,DBD,0
33.74.04,Semarang Selatan,2023-12-25,DBD,0
33.74.05,Semarang Barat,2023-01-02,DBD,1
33.74.05,Semarang Barat,2023-01-09,DBD,0
33.74.05,Semarang Barat,2023-01-16,DBD,1
33.74.05,Semarang Barat,2023-01-23,DBD,1
33.74.05,Semarang Barat,2023-01-30,DBD,2
33.74.05,Semarang Barat,2023-02-06,DBD,2
33.74.05,Semarang Barat,2023-02-13,DBD,1
33.74.05,Semarang Barat,2023-02-20,DBD,0
33.74.05,Semarang Barat,2023-02-27,DBD,0
33.74.05,Semarang Barat,2023-03-06,DBD,0
33.74.05,Semarang Barat,2023-03-13,DBD,0
33.74.05,Semarang Barat,2023-03-20,DBD,0
33.74.05,Semarang Barat,2023-03-27,DBD,2
33.74.05,Semarang Barat,2023-04-03,DBD,0
33.74.05,Semarang Barat,2023-04-10,DBD,3
33.74.05,Semarang Barat,2023-04-17,DBD,1
33.74.05,Semarang Barat,2023-04-24,DBD,0
33.74.05,Semarang Barat,2023-05-01,DBD,0
33.74.05,Semarang Barat,2023-05-08,DBD,4
33.74.05,Semarang Barat,2023-05-15,DBD,1
33.74.05,Semarang Barat,2023-05-22,DBD,2
33.74.05,Semarang Barat,2023-05-29,DBD,1
33.74.05,Semarang Barat,2023-06-05,DBD,0
33.74.05,Semarang Barat,2023-06-12,DBD,1
33.74.05,Semarang Barat,2023-06-19,DBD,0
33.74.05,Semarang Barat,2023-06-26,DBD,1
33.74.05,Semarang Barat,2023-07-03,DBD,0
33.74.05,Semarang Barat,2023-07-10,DBD,0
33.74.05,Semarang Barat,2023-07-17,DBD,0
33.74.05,Semarang Barat,2023-07-24,DBD,0
33.74.05,Semarang Barat,2023-07-31,DBD,0
33.74.05,Semarang Barat,2023-08-07,DBD,0
33.74.05,Semarang Barat,2023-08-14,DBD,0
33.74.05,Semarang Barat,2023-08-21,DBD,0
33.74.05,Semarang Barat,2023-08-28,DBD,0
33.74.05,Semarang Barat,2023-09-04,DBD,0
33.74.05,Semarang Barat,2023-09-11,DBD,1
33.74.05,Semarang Barat,2023-09-18,DBD,1
33.74.05,Semarang Barat,2023-09-25,DBD,1
33.74.05,Semarang Barat,2023-10-02,DBD,0
33.74.05,Semarang Barat,2023-10-09,DBD,0
33.74.05,Semarang Barat,2023-10-16,DBD,0
33.74.05,Semarang Barat,2023-10-23,DBD,0
33.74.05,Semarang Barat,2023-10-30,DBD,0
33.74.05,Semarang Barat,2023-11-06,DBD,0
33.74.05,Semarang Barat,2023-11-13,DBD,0
33.74.05,Semarang Barat,2023-11-20,DBD,0
33.74.05,Semarang Barat,2023-11-27,DBD,0
33.74.05,Semarang Barat,2023-12-04,DBD,0
33.74.05,Semarang Barat,2023-12-11,DBD,0
33.74.05,Semarang Barat,2023-12-18,DBD,0
33.74.05,Semarang Barat,2023-12-25,DBD,0
33.74.06,Gayamsari,2023-01-02,DBD,1
33.74.06,Gayamsari,2023-01-09,DBD,0
33.74.06,Gayamsari,2023-01-16,DBD,2
33.74.06,Gayamsari,2023-01-23,DBD,1
33.74.06,Gayamsari,2023-01-30,DBD,0
33.74.06,Gayamsari,2023-02-06,DBD,2
33.74.06,Gayamsari,2023-02-13,DBD,0
33.74.06,Gayamsari,2023-02-20,DBD,2
33.74.06,Gayamsari,2023-02-27,DBD,0
33.74.06,Gayamsari,2023-03-06,DBD,0
33.74.06,Gayamsari,2023-03-13,DBD,1
33.74.06,Gayamsari,2023-03-20,DBD,2
33.74.06,Gayamsari,2023-03-27,DBD,1
33.74.06,Gayamsari,2023-04-03,DBD,1
33.74.06,Gayamsari,2023-04-10,DBD,0
33.74.06,Gayamsari,2023-04-17,DBD,1
33.74.06,Gayamsari,2023-04-24,DBD,0
33.74.06,Gayamsari,2023-05-01,DBD,1
33.74.06,Gayamsari,2023-05-08,DBD,1
33.74.06,Gayamsari,2023-05-15,DBD,0
33.74.06,Gayamsari,2023-05-22,DBD,0
33.74.06,Gayamsari,2023-05-29,DBD,0
33.74.06,Gayamsari,2023-06-05,DBD,1
33.74.06,Gayamsari,2023-06-12,DBD,0
33.74.06,Gayamsari,2023-06-19,DBD,0
33.74.06,Gayamsari,2023-06-26,DBD,0
33.74.06,Gayamsari,2023-07-03,DBD,1
33.74.06,Gayamsari,2023-07-10,DBD,0
33.74.06,Gayamsari,2023-07-17,DBD,0
33.74.06,Gayamsari,2023-07-24,DBD,0
33.74.06,Gayamsari,2023-07-31,DBD,0
33.74.06,Gayamsari,2023-08-07,DBD,0
33.74.06,Gayamsari,2023-08-14,DBD,0
33.74.06,Gayamsari,2023-08-21,DBD,0
33.74.06,Gayamsari,2023-08-28,DBD,0
33.74.06,Gayamsari,2023-09-04,DBD,0
33.74.06,Gayamsari,2023-09-11,DBD,0
33.74.06,Gayamsari,2023-09-18,DBD,0
33.74.06,Gayamsari,2023-09-25,DBD,0
33.74.06,Gayamsari,2023-10-02,DBD,0
33.74.06,Gayamsari,2023-10-09,DBD,0
33.74.06,Gayamsari,2023-10-16,DBD,0
33.74.06,Gayamsari,2023-10-23,DBD,0
33.74.06,Gayamsari,2023-10-30,DBD,0
33.74.06,Gayamsari,2023-11-06,DBD,0
33.74.06,Gayamsari,2023-11-13,DBD,0
33.74.06,Gayamsari,2023-11-20,DBD,2
33.74.06,Gayamsari,2023-11-27,DBD,0
33.74.06,Gayamsari,2023-12-04,DBD,0
33.74.06,Gayamsari,2023-12-11,DBD,0
33.74.06,Gayamsari,2023-12-18,DBD,0
33.74.06,Gayamsari,2023-12-25,DBD,0
33.74.07,Candisari,2023-01-02,DBD,0
33.74.07,Candisari,2023-01-09,DBD,1
33.74.07,Candisari,2023-01-16,DBD,1
33.74.07,Candisari,2023-01-23,DBD,0
33.74.07,Candisari,2023-01-30,DBD,0
33.74.07,Candisari,2023-02-06,DBD,0
33.74.07,Candisari,2023-02-13,DBD,0
33.74.07,Candisari,2023-02-20,DBD,1
33.74.07,Candisari,2023-02-27,DBD,0
33.74.07,Candisari,2023-03-06,DBD,0
33.74.07,Candisari,2023-03-13,DBD,0
33.74.07,Candisari,2023-03-20,DBD,2
33.74.07,Candisari,2023-03-27,DBD,1
33.74.07,Candisari,2023-04-03,DBD,0
33.74.07,Candisari,2023-04-10,DBD,3
33.74.07,Candisari,2023-04-17,DBD,0
33.74.07,Candisari,2023-04-24,DBD,0
33.74.07,Candisari,2023-05-01,DBD,1
33.74.07,Candisari,2023-05-08,DBD,1
33.74.07,Candisari,2023-05-15,DBD,0
33.74.07,Candisari,2023-05-22,DBD,0
33.74.07,Candisari,2023-05-29,DBD,0
33.74.07,Candisari,2023-06-05,DBD,1
33.74.07,Candisari,2023-06-12,DBD,0
33.74.07,Candisari,2023-06-19,DBD,0
33.74.07,Candisari,2023-06-26,DBD,0
33.74.07,Candisari,2023-07-03,DBD,0
33.74.07,Candisari,2023-07-10,DBD,0
33.74.07,Candisari,2023-07-17,DBD,0
33.74.07,Candisari,2023-07-24,DBD,0
33.74.07,Candisari,2023-07-31,DBD,0
33.74.07,Candisari,2023-08-07,DBD,0
33.74.07,Candisari,2023-08-14,DBD,0
33.74.07,Candisari,2023-08-21,DBD,0
33.74.07,Candisari,2023-08-28,DBD,0
33.74.07,Candisari,2023-09-04,DBD,0
33.74.07,Candisari,2023-09-11,DBD,0
33.74.07,Candisari,2023-09-18,DBD,0
33.74.07,Candisari,2023-09-25,DBD,0
33.74.07,Candisari,2023-10-02,DBD,0
33.74.07,Candisari,2023-10-09,DBD,0
33.74.07,Candisari,2023-10-16,DBD,0
33.74.07,Candisari,2023-10-23,DBD,0
33.74.07,Candisari,2023-10-30,DBD,0
33.74.07,Candisari,2023-11-06,DBD,0
33.74.07,Candisari,2023-11-13,DBD,0
33.74.07,Candisari,2023-11-20,DBD,0
33.74.07,Candisari,2023-11-27,DBD,1
33.74.07,Candisari,2023-12-04,DBD,0
33.74.07,Candisari,2023-12-11,DBD,0
33.74.07,Candisari,2023-12-18,DBD,0
33.74.07,Candisari,2023-12-25,DBD,0
33.74.08,Gajahmungkur,2023-01-02,DBD,0
33.74.08,Gajahmungkur,2023-01-09,DBD,0
33.74.08,Gajahmungkur,2023-01-16,DBD,0
33.74.08,Gajahmungkur,2023-01-23,DBD,0
33.74.08,Gajahmungkur,2023-01-30,DBD,0
33.74.08,Gajahmungkur,2023-02-06,DBD,2
33.74.08,Gajahmungkur,2023-02-13,DBD,1
33.74.08,Gajahmungkur,2023-02-20,DBD,0
33.74.08,Gajahmungkur,2023-02-27,DBD,0
33.74.08,Gajahmungkur,2023-03-06,DBD,0
33.74.08,Gajahmungkur,2023-03-13,DBD,0
33.74.08,Gajahmungkur,2023-03-20,DBD,0
33.74.08,Gajahmungkur,2023-03-27,DBD,0
33.74.08,Gajahmungkur,2023-04-03,DBD,0
33.74.08,Gajahmungkur,2023-04-10,DBD,0
33.74.08,Gajahmungkur,2023-04-17,DBD,0
33.74.08,Gajahmungkur,2023-04-24,DBD,0
33.74.08,Gajahmungkur,2023-05-01,DBD,0
33.74.08,Gajahmungkur,2023-05-08,DBD,0
33.74.08,Gajahmungkur,2023-05-15,DBD,0
33.74.08,Gajahmungkur,2023-05-22,DBD,0
33.74.08,Gajahmungkur,2023-05-29,DBD,0
33.74.08,Gajahmungkur,2023-06-05,DBD,1
33.74.08,Gajahmungkur,2023-06-12,DBD,0
33.74.08,Gajahmungkur,2023-06-19,DBD,0
33.74.08,Gajahmungkur,2023-06-26,DBD,0
33.74.08,Gajahmungkur,2023-07-03,DBD,0
33.74.08,Gajahmungkur,2023-07-10,DBD,0
33.74.08,Gajahmungkur,2023-07-17,DBD,0
33.74.08,Gajahmungkur,2023-07-24,DBD,0
33.74.08,Gajahmungkur,2023-07-31,DBD,0
33.74.08,Gajahmungkur,2023-08-07,DBD,0
33.74.08,Gajahmungkur,2023-08-14,DBD,0
33.74.08,Gajahmungkur,2023-08-21,DBD,0
33.74.08,Gajahmungkur,2023-08-28,DBD,0
33.74.08,Gajahmungkur,2023-09-04,DBD,0
33.74.08,Gajahmungkur,2023-09-11,DBD,0
33.74.08,Gajahmungkur,2023-09-18,DBD,0
33.74.08,Gajahmungkur,2023-09-25,DBD,0
33.74.08,Gajahmungkur,2023-10-02,DBD,0
33.74.08,Gajahmungkur,2023-10-09,DBD,0
33.74.08,Gajahmungkur,2023-10-16,DBD,0
33.74.08,Gajahmungkur,2023-10-23,DBD,0
33.74.08,Gajahmungkur,2023-10-30,DBD,0
33.74.08,Gajahmungkur,2023-11-06,DBD,0
33.74.08,Gajahmungkur,2023-11-13,DBD,0
33.74.08,Gajahmungkur,2023-11-20,DBD,0
33.74.08,Gajahmungkur,2023-11-27,DBD,0
33.74.08,Gajahmungkur,2023-12-04,DBD,0
33.74.08,Gajahmungkur,2023-12-11,DBD,0
33.74.08,Gajahmungkur,2023-12-18,DBD,0
33.74.08,Gajahmungkur,2023-12-25,DBD,0
33.74.09,Genuk,2023-01-02,DBD,1
33.74.09,Genuk,2023-01-09,DBD,3
33.74.09,Genuk,2023-01-16,DBD,1
33.74.09,Genuk,2023-01-23,DBD,2
33.74.09,Genuk,2023-01-30,DBD,0
33.74.09,Genuk,2023-02-06,DBD,1
33.74.09,Genuk,2023-02-13,DBD,2
33.74.09,Genuk,2023-02-20,DBD,5
33.74.09,Genuk,2023-02-27,DBD,0
33.74.09,Genuk,2023-03-06,DBD,0
33.74.09,Genuk,2023-03-13,DBD,2
33.74.09,Genuk,2023-03-20,DBD,0
33.74.09,Genuk,2023-03-27,DBD,2
33.74.09,Genuk,2023-04-03,DBD,3
33.74.09,Genuk,2023-04-10,DBD,3
33.74.09,Genuk,2023-04-17,DBD,1
33.74.09,Genuk,2023-04-24,DBD,1
33.74.09,Genuk,2023-05-01,DBD,2
33.74.09,Genuk,2023-05-08,DBD,1
33.74.09,Genuk,2023-05-15,DBD,0
33.74.09,Genuk,2023-05-22,DBD,1
33.74.09,Genuk,2023-05-29,DBD,0
33.74.09,Genuk,2023-06-05,DBD,2
33.74.09,Genuk,2023-06-12,DBD,0
33.74.09,Genuk,2023-06-19,DBD,1
33.74.09,Genuk,2023-06-26,DBD,0
33.74.09,Genuk,2023-07-03,DBD,0
33.74.09,Genuk,2023-07-10,DBD,0
33.74.09,Genuk,2023-07-17,DBD,0
33.74.09,Genuk,2023-07-24,DBD,0
33.74.09,Genuk,2023-07-31,DBD,1
33.74.09,Genuk,2023-08-07,DBD,2
33.74.09,Genuk,2023-08-14,DBD,0
33.74.09,Genuk,2023-08-21,DBD,0
33.74.09,Genuk,2023-08-28,DBD,0
33.74.09,Genuk,2023-09-04,DBD,1
33.74.09,Genuk,2023-09-11,DBD,0
33.74.09,Genuk,2023-09-18,DBD,0
33.74.09,Genuk,2023-09-25,DBD,0
33.74.09,Genuk,2023-10-02,DBD,0
33.74.09,Genuk,2023-10-09,DBD,0
33.74.09,Genuk,2023-10-16,DBD,0
33.74.09,Genuk,2023-10-23,DBD,0
33.74.09,Genuk,2023-10-30,DBD,0
33.74.09,Genuk,2023-11-06,DBD,0
33.74.09,Genuk,2023-11-13,DBD,0
33.74.09,Genuk,2023-11-20,DBD,0
33.74.09,Genuk,2023-11-27,DBD,0
33.74.09,Genuk,2023-12-04,DBD,0
33.74.09,Genuk,2023-12-11,DBD,0
33.74.09,Genuk,2023-12-18,DBD,0
33.74.09,Genuk,2023-12-25,DBD,1
33.74.10,Pedurungan,2023-01-02,DBD,2
