kecamatan_id,kecamatan_nama,date,rainfall_mm,temp_mean_c,humidity_pct
33.74.13,Gunungpati,2021-11-08,10.0,25.1,87
33.74.13,Gunungpati,2021-11-09,37.2,25.2,89
33.74.13,Gunungpati,2021-11-10,5.8,24.9,88
33.74.13,Gunungpati,2021-11-11,8.6,24.5,87
33.74.13,Gunungpati,2021-11-12,30.8,24.3,86
33.74.13,Gunungpati,2021-11-13,17.3,24.4,86
33.74.13,Gunungpati,2021-11-14,25.6,23.9,91
33.74.13,Gunungpati,2021-11-15,16.9,23.6,91
33.74.13,Gunungpati,2021-11-16,10.1,24.5,86
33.74.13,Gunungpati,2021-11-17,7.8,24.9,85
33.74.13,Gunungpati,2021-11-18,25.8,24.8,89
33.74.13,Gunungpati,2021-11-19,17.2,24.4,89
33.74.13,Gunungpati,2021-11-20,4.2,23.7,92
33.74.13,Gunungpati,2021-11-21,3.6,25.0,83
33.74.13,Gunungpati,2021-11-22,3.2,24.9,86
33.74.13,Gunungpati,2021-11-23,56.1,24.1,92
33.74.13,Gunungpati,2021-11-24,13.1,24.4,88
33.74.13,Gunungpati,2021-11-25,31.7,25.0,87
33.74.13,Gunungpati,2021-11-26,25.1,24.4,89
33.74.13,Gunungpati,2021-11-27,30.0,23.8,89
33.74.13,Gunungpati,2021-11-28,17.1,23.3,94
33.74.13,Gunungpati,2021-11-29,1.5,24.6,82
33.74.13,Gunungpati,2021-11-30,15.2,24.7,86
33.74.13,Gunungpati,2021-12-01,10.5,24.6,86
33.74.13,Gunungpati,2021-12-02,7.4,25.4,80
33.74.13,Gunungpati,2021-12-03,3.1,25.2,87
33.74.13,Gunungpati,2021-12-04,38.4,24.1,91
33.74.13,Gunungpati,2021-12-05,22.8,23.9,89
33.74.13,Gunungpati,2021-12-06,5.2,24.2,87
33.74.13,Gunungpati,2021-12-07,19.6,23.9,90
33.74.13,Gunungpati,2021-12-08,4.0,24.9,87
33.74.13,Gunungpati,2021-12-09,19.3,24.5,90
33.74.13,Gunungpati,2021-12-10,11.2,23.9,91
33.74.13,Gunungpati,2021-12-11,15.9,24.5,88
33.74.13,Gunungpati,2021-12-12,15.2,24.7,88
33.74.13,Gunungpati,2021-12-13,11.5,25.0,87
33.74.13,Gunungpati,2021-12-14,3.6,24.8,87
33.74.13,Gunungpati,2021-12-15,13.4,24.7,89
33.74.13,Gunungpati,2021-12-16,40.5,24.5,91
33.74.13,Gunungpati,2021-12-17,14.4,24.8,87
33.74.13,Gunungpati,2021-12-18,28.1,25.0,89
33.74.13,Gunungpati,2021-12-19,12.6,25.2,88
33.74.13,Gunungpati,2021-12-20,13.6,23.8,93
33.74.13,Gunungpati,2021-12-21,9.7,23.4,94
33.74.13,Gunungpati,2021-12-22,0.0,25.0,85
33.74.13,Gunungpati,2021-12-23,3.2,24.8,85
33.74.13,Gunungpati,2021-12-24,4.8,24.7,88
33.74.13,Gunungpati,2021-12-25,28.4,24.3,89
33.74.13,Gunungpati,2021-12-26,16.5,24.6,87
33.74.13,Gunungpati,2021-12-27,26.9,24.3,86
33.74.13,Gunungpati,2021-12-28,19.0,24.3,87
33.74.13,Gunungpati,2021-12-29,15.9,24.3,90
33.74.13,Gunungpati,2021-12-30,36.7,24.1,90
33.74.13,Gunungpati,2021-12-31,35.9,24.2,89
33.74.13,Gunungpati,2022-01-01,14.7,24.1,87
33.74.13,Gunungpati,2022-01-02,3.7,24.3,87
33.74.13,Gunungpati,2022-01-03,0.0,25.0,79
33.74.13,Gunungpati,2022-01-04,2.7,24.6,78
33.74.13,Gunungpati,2022-01-05,11.1,24.8,82
33.74.13,Gunungpati,2022-01-06,20.5,24.6,84
33.74.13,Gunungpati,2022-01-07,19.8,24.3,84
33.74.13,Gunungpati,2022-01-08,5.6,24.4,78
33.74.13,Gunungpati,2022-01-09,29.8,23.8,90
33.74.13,Gunungpati,2022-01-10,13.8,24.1,90
33.74.13,Gunungpati,2022-01-11,30.2,23.7,90
33.74.13,Gunungpati,2022-01-12,17.7,22.6,93
33.74.13,Gunungpati,2022-01-13,9.6,23.5,89
33.74.13,Gunungpati,2022-01-14,0.3,23.6,88
33.74.13,Gunungpati,2022-01-15,16.0,23.9,86
33.74.13,Gunungpati,2022-01-16,10.4,23.9,87
33.74.13,Gunungpati,2022-01-17,20.6,24.0,89
33.74.13,Gunungpati,2022-01-18,9.1,23.5,90
33.74.13,Gunungpati,2022-01-19,8.7,23.5,89
33.74.13,Gunungpati,2022-01-20,56.3,23.0,93
33.74.13,Gunungpati,2022-01-21,8.6,24.2,86
33.74.13,Gunungpati,2022-01-22,12.5,23.9,89
33.74.13,Gunungpati,2022-01-23,11.8,24.6,85
33.74.13,Gunungpati,2022-01-24,4.0,25.1,85
33.74.13,Gunungpati,2022-01-25,11.9,24.1,88
33.74.13,Gunungpati,2022-01-26,3.1,24.1,90
33.74.13,Gunungpati,2022-01-27,11.4,24.4,86
33.74.13,Gunungpati,2022-01-28,3.5,24.6,83
33.74.13,Gunungpati,2022-01-29,3.0,24.5,88
33.74.13,Gunungpati,2022-01-30,11.4,24.4,87
33.74.13,Gunungpati,2022-01-31,18.1,24.2,87
33.74.13,Gunungpati,2022-02-01,10.7,24.6,85
33.74.13,Gunungpati,2022-02-02,13.1,23.8,91
33.74.13,Gunungpati,2022-02-03,3.9,25.1,83
33.74.13,Gunungpati,2022-02-04,15.1,24.5,85
33.74.13,Gunungpati,2022-02-05,20.0,23.7,89
33.74.13,Gunungpati,2022-02-06,15.8,23.5,92
33.74.13,Gunungpati,2022-02-07,26.6,22.9,95
33.74.13,Gunungpati,2022-02-08,1.7,24.1,88
33.74.13,Gunungpati,2022-02-09,22.3,24.3,88
33.74.13,Gunungpati,2022-02-10,2.1,24.2,87
33.74.13,Gunungpati,2022-02-11,0.3,24.8,82
33.74.13,Gunungpati,2022-02-12,15.9,24.0,88
33.74.13,Gunungpati,2022-02-13,17.7,24.2,89
33.74.13,Gunungpati,2022-02-14,13.4,24.5,85
33.74.13,Gunungpati,2022-02-15,20.0,24.1,84
33.74.13,Gunungpati,2022-02-16,10.5,24.5,88
33.74.13,Gunungpati,2022-02-17,10.7,23.8,89
33.74.13,Gunungpati,2022-02-18,6.5,23.3,94
33.74.13,Gunungpati,2022-02-19,3.0,25.0,83
33.74.13,Gunungpati,2022-02-20,0.3,24.8,84
33.74.13,Gunungpati,2022-02-21,10.7,24.9,85
33.74.13,Gunungpati,2022-02-22,6.5,24.6,81
33.74.13,Gunungpati,2022-02-23,4.7,24.5,80
33.74.13,Gunungpati,2022-02-24,12.4,24.7,82
33.74.13,Gunungpati,2022-02-25,18.0,23.7,89
33.74.13,Gunungpati,2022-02-26,8.9,24.0,88
33.74.13,Gunungpati,2022-02-27,9.6,24.2,87
33.74.13,Gunungpati,2022-02-28,25.0,24.0,89
33.74.13,Gunungpati,2022-03-01,7.8,24.1,90
33.74.13,Gunungpati,2022-03-02,30.8,24.4,87
33.74.13,Gunungpati,2022-03-03,8.8,24.2,88
33.74.13,Gunungpati,2022-03-04,17.2,24.6,89
33.74.13,Gunungpati,2022-03-05,24.0,24.5,87
33.74.13,Gunungpati,2022-03-06,25.6,24.7,85
33.74.13,Gunungpati,2022-03-07,56.5,24.1,89
33.74.13,Gunungpati,2022-03-08,11.2,24.0,92
33.74.13,Gunungpati,2022-03-09,7.7,24.4,92
33.74.13,Gunungpati,2022-03-10,35.7,23.8,92
33.74.13,Gunungpati,2022-03-11,41.4,24.4,88
33.74.13,Gunungpati,2022-03-12,15.0,23.9,92
33.74.13,Gunungpati,2022-03-13,29.3,24.6,88
33.74.13,Gunungpati,2022-03-14,13.7,24.5,91
33.74.13,Gunungpati,2022-03-15,34.5,23.8,93
33.74.13,Gunungpati,2022-03-16,9.5,24.8,88
33.74.13,Gunungpati,2022-03-17,3.8,25.8,83
33.74.13,Gunungpati,2022-03-18,20.1,25.0,88
33.74.13,Gunungpati,2022-03-19,23.1,24.5,88
33.74.13,Gunungpati,2022-03-20,22.2,24.5,89
33.74.13,Gunungpati,2022-03-21,13.8,24.5,90
33.74.13,Gunungpati,2022-03-22,5.5,23.9,91
33.74.13,Gunungpati,2022-03-23,2.7,25.1,83
33.74.13,Gunungpati,2022-03-24,1.2,25.0,84
33.74.13,Gunungpati,2022-03-25,3.5,25.4,83
33.74.13,Gunungpati,2022-03-26,15.6,25.5,83
33.74.13,Gunungpati,2022-03-27,15.8,24.5,87
33.74.13,Gunungpati,2022-03-28,6.2,24.8,85
33.74.13,Gunungpati,2022-03-29,5.8,25.3,84
33.74.13,Gunungpati,2022-03-30,13.0,25.5,82
33.74.13,Gunungpati,2022-03-31,9.0,24.8,86
33.74.13,Gunungpati,2022-04-01,18.7,24.5,87
33.74.13,Gunungpati,2022-04-02,11.0,25.0,85
33.74.13,Gunungpati,2022-04-03,25.6,24.7,87
33.74.13,Gunungpati,2022-04-04,19.1,24.2,88
33.74.13,Gunungpati,2022-04-05,13.0,24.5,85
33.74.13,Gunungpati,2022-04-06,5.4,24.8,84
33.74.13,Gunungpati,2022-04-07,14.9,24.7,84
33.74.13,Gunungpati,2022-04-08,10.3,24.8,81
33.74.13,Gunungpati,2022-04-09,18.8,25.0,82
33.74.13,Gunungpati,2022-04-10,11.9,24.5,86
33.74.13,Gunungpati,2022-04-11,2.9,25.7,77
33.74.13,Gunungpati,2022-04-12,12.6,24.7,84
33.74.13,Gunungpati,2022-04-13,1.4,25.1,80
33.74.13,Gunungpati,2022-04-14,1.7,25.3,81
33.74.13,Gunungpati,2022-04-15,1.1,25.9,77
33.74.13,Gunungpati,2022-04-16,1.8,25.9,78
33.74.13,Gunungpati,2022-04-17,4.5,25.9,78
33.74.13,Gunungpati,2022-04-18,4.2,25.9,81
33.74.13,Gunungpati,2022-04-19,33.3,24.8,88
33.74.13,Gunungpati,2022-04-20,3.7,24.4,89
33.74.13,Gunungpati,2022-04-21,10.5,23.3,93
33.74.13,Gunungpati,2022-04-22,0.0,25.3,82
33.74.13,Gunungpati,2022-04-23,7.6,25.6,81
33.74.13,Gunungpati,2022-04-24,21.0,25.0,86
33.74.13,Gunungpati,2022-04-25,21.8,25.1,85
33.74.13,Gunungpati,2022-04-26,17.3,24.2,90
33.74.13,Gunungpati,2022-04-27,5.0,24.4,90
33.74.13,Gunungpati,2022-04-28,9.1,24.8,87
33.74.13,Gunungpati,2022-04-29,17.8,24.9,86
33.74.13,Gunungpati,2022-04-30,1.8,25.0,86
33.74.13,Gunungpati,2022-05-01,3.3,25.2,85
33.74.13,Gunungpati,2022-05-02,4.3,25.7,80
33.74.13,Gunungpati,2022-05-03,0.0,26.6,73
33.74.13,Gunungpati,2022-05-04,2.3,25.7,80
33.74.13,Gunungpati,2022-05-05,0.7,26.0,79
33.74.13,Gunungpati,2022-05-06,5.7,25.7,83
33.74.13,Gunungpati,2022-05-07,7.8,25.5,85
33.74.13,Gunungpati,2022-05-08,13.6,24.8,90
33.74.13,Gunungpati,2022-05-09,18.8,24.9,87
33.74.13,Gunungpati,2022-05-10,17.5,25.2,87
33.74.13,Gunungpati,2022-05-11,5.7,25.1,89
33.74.13,Gunungpati,2022-05-12,16.5,24.9,91
33.74.13,Gunungpati,2022-05-13,10.7,25.1,89
33.74.13,Gunungpati,2022-05-14,19.9,24.9,91
33.74.13,Gunungpati,2022-05-15,8.5,25.4,85
33.74.13,Gunungpati,2022-05-16,8.6,25.4,88
33.74.13,Gunungpati,2022-05-17,2.3,25.4,81
33.74.13,Gunungpati,2022-05-18,7.4,25.3,84
33.74.13,Gunungpati,2022-05-19,10.9,24.6,88
33.74.13,Gunungpati,2022-05-20,12.9,24.8,86
33.74.13,Gunungpati,2022-05-21,15.4,24.0,91
33.74.13,Gunungpati,2022-05-22,1.5,24.5,86
33.74.13,Gunungpati,2022-05-23,4.2,24.9,83
33.74.13,Gunungpati,2022-05-24,1.7,25.8,79
33.74.13,Gunungpati,2022-05-25,2.4,25.4,83
33.74.13,Gunungpati,2022-05-26,14.9,23.3,90
33.74.13,Gunungpati,2022-05-27,0.4,24.8,77
33.74.13,Gunungpati,2022-05-28,0.0,25.2,80
33.74.13,Gunungpati,2022-05-29,0.8,25.0,83
33.74.13,Gunungpati,2022-05-30,0.2,25.4,80
33.74.13,Gunungpati,2022-05-31,0.1,25.6,79
33.74.13,Gunungpati,2022-06-01,8.5,25.1,84
33.74.13,Gunungpati,2022-06-02,11.1,25.4,82
33.74.13,Gunungpati,2022-06-03,6.3,24.7,85
33.74.13,Gunungpati,2022-06-04,7.8,24.6,84
33.74.13,Gunungpati,2022-06-05,23.1,24.0,90
33.74.13,Gunungpati,2022-06-06,4.2,24.0,88
33.74.13,Gunungpati,2022-06-07,1.6,25.1,80
33.74.13,Gunungpati,2022-06-08,14.3,24.3,88
33.74.13,Gunungpati,2022-06-09,1.9,25.0,81
33.74.13,Gunungpati,2022-06-10,0.9,25.1,81
33.74.13,Gunungpati,2022-06-11,14.0,24.8,85
33.74.13,Gunungpati,2022-06-12,3.2,24.4,87
33.74.13,Gunungpati,2022-06-13,8.4,23.9,89
33.74.13,Gunungpati,2022-06-14,5.6,24.5,85
33.74.13,Gunungpati,2022-06-15,11.8,24.3,86
33.74.13,Gunungpati,2022-06-16,5.4,24.6,83
33.74.13,Gunungpati,2022-06-17,6.5,23.8,88
33.74.13,Gunungpati,2022-06-18,3.5,24.4,84
33.74.13,Gunungpati,2022-06-19,7.6,24.6,85
33.74.13,Gunungpati,2022-06-20,1.2,25.0,78
33.74.13,Gunungpati,2022-06-21,0.5,25.3,77
33.74.13,Gunungpati,2022-06-22,0.0,25.4,71
33.74.13,Gunungpati,2022-06-23,1.9,25.2,74
33.74.13,Gunungpati,2022-06-24,2.0,24.8,81
33.74.13,Gunungpati,2022-06-25,10.1,24.5,83
33.74.13,Gunungpati,2022-06-26,19.7,23.7,91
33.74.13,Gunungpati,2022-06-27,24.9,24.3,85
33.74.13,Gunungpati,2022-06-28,0.4,24.7,75
33.74.13,Gunungpati,2022-06-29,0.0,24.6,67
33.74.13,Gunungpati,2022-06-30,0.1,24.6,70
33.74.13,Gunungpati,2022-07-01,0.0,25.2,75
33.74.13,Gunungpati,2022-07-02,0.0,26.0,72
33.74.13,Gunungpati,2022-07-03,4.9,25.6,80
33.74.13,Gunungpati,2022-07-04,1.1,25.5,82
33.74.13,Gunungpati,2022-07-05,6.3,25.3,83
33.74.13,Gunungpati,2022-07-06,28.8,24.2,87
33.74.13,Gunungpati,2022-07-07,0.0,25.2,75
33.74.13,Gunungpati,2022-07-08,0.0,24.5,70
33.74.13,Gunungpati,2022-07-09,0.0,24.3,69
33.74.13,Gunungpati,2022-07-10,0.0,25.1,70
33.74.13,Gunungpati,2022-07-11,1.5,25.9,73
33.74.13,Gunungpati,2022-07-12,6.3,25.5,78
33.74.13,Gunungpati,2022-07-13,9.8,24.4,85
33.74.13,Gunungpati,2022-07-14,8.4,24.1,86
33.74.13,Gunungpati,2022-07-15,9.2,25.0,82
33.74.13,Gunungpati,2022-07-16,5.0,24.1,85
33.74.13,Gunungpati,2022-07-17,3.9,24.0,83
33.74.13,Gunungpati,2022-07-18,2.3,25.0,80
33.74.13,Gunungpati,2022-07-19,0.5,25.5,78
33.74.13,Gunungpati,2022-07-20,0.0,25.0,79
33.74.13,Gunungpati,2022-07-21,0.9,25.5,74
33.74.13,Gunungpati,2022-07-22,1.4,25.3,78
33.74.13,Gunungpati,2022-07-23,3.3,24.9,80
33.74.13,Gunungpati,2022-07-24,2.2,24.6,76
33.74.13,Gunungpati,2022-07-25,0.0,23.9,64
33.74.13,Gunungpati,2022-07-26,0.0,24.1,67
33.74.13,Gunungpati,2022-07-27,0.0,25.6,71
33.74.13,Gunungpati,2022-07-28,0.0,25.8,73
33.74.13,Gunungpati,2022-07-29,0.0,25.8,73
33.74.13,Gunungpati,2022-07-30,0.0,25.6,70
33.74.13,Gunungpati,2022-07-31,0.1,25.4,74
33.74.13,Gunungpati,2022-08-01,0.1,26.0,73
33.74.13,Gunungpati,2022-08-02,5.3,26.2,72
33.74.13,Gunungpati,2022-08-03,3.3,25.8,78
33.74.13,Gunungpati,2022-08-04,1.5,25.8,73
33.74.13,Gunungpati,2022-08-05,0.1,25.1,67
33.74.13,Gunungpati,2022-08-06,2.2,25.1,72
33.74.13,Gunungpati,2022-08-07,1.4,25.3,73
33.74.13,Gunungpati,2022-08-08,1.3,25.9,66
33.74.13,Gunungpati,2022-08-09,0.7,26.4,66
33.74.13,Gunungpati,2022-08-10,4.3,26.5,69
33.74.13,Gunungpati,2022-08-11,0.5,26.3,73
33.74.13,Gunungpati,2022-08-12,5.8,25.9,76
33.74.13,Gunungpati,2022-08-13,26.5,25.0,81
33.74.13,Gunungpati,2022-08-14,15.3,24.4,84
33.74.13,Gunungpati,2022-08-15,7.5,24.6,83
33.74.13,Gunungpati,2022-08-16,2.2,25.1,81
33.74.13,Gunungpati,2022-08-17,0.0,25.1,75
33.74.13,Gunungpati,2022-08-18,0.0,25.6,69
33.74.13,Gunungpati,2022-08-19,0.8,26.3,67
33.74.13,Gunungpati,2022-08-20,2.1,26.1,71
33.74.13,Gunungpati,2022-08-21,1.6,25.4,72
33.74.13,Gunungpati,2022-08-22,3.0,25.5,71
33.74.13,Gunungpati,2022-08-23,0.9,25.8,71
33.74.13,Gunungpati,2022-08-24,0.0,25.4,67
33.74.13,Gunungpati,2022-08-25,0.0,25.8,64
33.74.13,Gunungpati,2022-08-26,1.6,26.1,68
33.74.13,Gunungpati,2022-08-27,3.9,25.6,74
33.74.13,Gunungpati,2022-08-28,3.1,25.3,66
33.74.13,Gunungpati,2022-08-29,2.1,25.3,66
33.74.13,Gunungpati,2022-08-30,3.9,25.8,71
33.74.13,Gunungpati,2022-08-31,1.3,25.1,79
33.74.13,Gunungpati,2022-09-01,3.2,26.0,74
33.74.13,Gunungpati,2022-09-02,0.0,26.7,71
33.74.13,Gunungpati,2022-09-03,1.2,26.7,67
33.74.13,Gunungpati,2022-09-04,0.6,26.5,66
33.74.13,Gunungpati,2022-09-05,0.7,25.9,74
33.74.13,Gunungpati,2022-09-06,5.1,25.9,77
33.74.13,Gunungpati,2022-09-07,18.7,25.6,78
33.74.13,Gunungpati,2022-09-08,4.8,24.5,83
33.74.13,Gunungpati,2022-09-09,15.2,24.2,88
33.74.13,Gunungpati,2022-09-10,25.2,24.1,88
33.74.13,Gunungpati,2022-09-11,12.6,24.4,85
33.74.13,Gunungpati,2022-09-12,2.2,25.2,79
33.74.13,Gunungpati,2022-09-13,0.1,25.7,71
33.74.13,Gunungpati,2022-09-14,1.6,25.8,70
33.74.13,Gunungpati,2022-09-15,1.7,25.9,73
33.74.13,Gunungpati,2022-09-16,3.1,25.9,74
33.74.13,Gunungpati,2022-09-17,0.0,26.8,70
33.74.13,Gunungpati,2022-09-18,0.0,26.7,65
33.74.13,Gunungpati,2022-09-19,0.2,26.4,63
33.74.13,Gunungpati,2022-09-20,2.9,25.7,70
33.74.13,Gunungpati,2022-09-21,2.4,25.9,74
33.74.13,Gunungpati,2022-09-22,8.7,25.9,77
33.74.13,Gunungpati,2022-09-23,7.3,25.5,79
33.74.13,Gunungpati,2022-09-24,1.4,26.3,71
33.74.13,Gunungpati,2022-09-25,0.0,27.0,64
33.74.13,Gunungpati,2022-09-26,1.0,26.3,68
33.74.13,Gunungpati,2022-09-27,0.3,26.7,64
33.74.13,Gunungpati,2022-09-28,0.2,26.8,62
33.74.13,Gunungpati,2022-09-29,0.1,26.9,65
33.74.13,Gunungpati,2022-09-30,39.1,25.8,75
33.74.13,Gunungpati,2022-10-01,3.3,25.5,79
33.74.13,Gunungpati,2022-10-02,9.7,24.8,87
33.74.13,Gunungpati,2022-10-03,39.9,24.0,88
33.74.13,Gunungpati,2022-10-04,19.4,24.7,84
33.74.13,Gunungpati,2022-10-05,16.9,24.2,85
33.74.13,Gunungpati,2022-10-06,34.7,24.1,87
33.74.13,Gunungpati,2022-10-07,4.2,24.7,85
33.74.13,Gunungpati,2022-10-08,17.9,24.1,88
33.74.13,Gunungpati,2022-10-09,12.4,24.6,86
33.74.13,Gunungpati,2022-10-10,6.9,24.2,89
33.74.13,Gunungpati,2022-10-11,9.8,24.6,84
33.74.13,Gunungpati,2022-10-12,7.5,24.6,82
33.74.13,Gunungpati,2022-10-13,20.7,24.5,83
33.74.13,Gunungpati,2022-10-14,7.3,24.8,84
33.74.13,Gunungpati,2022-10-15,45.6,24.3,88
33.74.13,Gunungpati,2022-10-16,3.8,25.2,80
33.74.13,Gunungpati,2022-10-17,7.9,24.9,83
33.74.13,Gunungpati,2022-10-18,35.0,24.3,88
33.74.13,Gunungpati,2022-10-19,23.8,24.0,92
33.74.13,Gunungpati,2022-10-20,5.2,24.3,89
33.74.13,Gunungpati,2022-10-21,15.4,24.2,89
33.74.13,Gunungpati,2022-10-22,1.8,24.9,84
33.74.13,Gunungpati,2022-10-23,30.3,24.5,88
33.74.13,Gunungpati,2022-10-24,29.4,24.1,88
33.74.13,Gunungpati,2022-10-25,43.8,24.1,87
33.74.13,Gunungpati,2022-10-26,44.6,23.9,89
33.74.13,Gunungpati,2022-10-27,3.5,24.6,80
33.74.13,Gunungpati,2022-10-28,2.1,24.5,77
33.74.13,Gunungpati,2022-10-29,4.6,24.1,79
33.74.13,Gunungpati,2022-10-30,2.6,24.9,74
33.74.13,Gunungpati,2022-10-31,2.2,24.8,75
33.74.13,Gunungpati,2022-11-01,52.9,24.6,82
33.74.13,Gunungpati,2022-11-02,28.0,25.0,85
33.74.13,Gunungpati,2022-11-03,11.4,25.3,83
33.74.13,Gunungpati,2022-11-04,3.4,25.1,84
33.74.13,Gunungpati,2022-11-05,10.2,25.0,85
33.74.13,Gunungpati,2022-11-06,36.2,24.0,90
33.74.13,Gunungpati,2022-11-07,6.3,24.2,86
33.74.13,Gunungpati,2022-11-08,2.1,24.6,85
33.74.13,Gunungpati,2022-11-09,40.0,24.2,89
33.74.13,Gunungpati,2022-11-10,39.3,24.5,89
33.74.13,Gunungpati,2022-11-11,28.8,24.1,91
33.74.13,Gunungpati,2022-11-12,4.9,24.2,91
33.74.13,Gunungpati,2022-11-13,25.6,24.5,88
33.74.13,Gunungpati,2022-11-14,14.1,24.8,88
33.74.13,Gunungpati,2022-11-15,10.3,24.6,89
33.74.13,Gunungpati,2022-11-16,12.6,24.4,89
33.74.13,Gunungpati,2022-11-17,14.0,24.5,87
33.74.13,Gunungpati,2022-11-18,24.3,24.6,85
33.74.13,Gunungpati,2022-11-19,14.0,24.0,88
33.74.13,Gunungpati,2022-11-20,3.9,24.9,84
33.74.13,Gunungpati,2022-11-21,14.0,24.5,83
33.74.13,Gunungpati,2022-11-22,7.6,25.0,83
33.74.13,Gunungpati,2022-11-23,36.1,24.4,91
33.74.13,Gunungpati,2022-11-24,22.9,24.3,89
33.74.13,Gunungpati,2022-11-25,17.9,24.0,89
33.74.13,Gunungpati,2022-11-26,36.7,23.4,92
33.74.13,Gunungpati,2022-11-27,24.7,23.9,89
33.74.13,Gunungpati,2022-11-28,15.2,24.3,88
33.74.13,Gunungpati,2022-11-29,24.1,24.5,85
33.74.13,Gunungpati,2022-11-30,20.6,24.1,85
33.74.13,Gunungpati,2022-12-01,24.0,24.4,84
33.74.13,Gunungpati,2022-12-02,3.6,23.8,88
33.74.13,Gunungpati,2022-12-03,20.6,24.7,85
33.74.13,Gunungpati,2022-12-04,21.5,24.2,88
33.74.13,Gunungpati,2022-12-05,10.5,24.3,89
33.74.13,Gunungpati,2022-12-06,4.4,25.0,84
33.74.13,Gunungpati,2022-12-07,11.3,24.9,85
33.74.13,Gunungpati,2022-12-08,7.6,25.5,82
33.74.13,Gunungpati,2022-12-09,15.8,24.8,83
33.74.13,Gunungpati,2022-12-10,8.9,25.4,77
33.74.13,Gunungpati,2022-12-11,6.7,25.2,79
33.74.13,Gunungpati,2022-12-12,3.2,25.3,80
33.74.13,Gunungpati,2022-12-13,9.5,25.2,85
33.74.13,Gunungpati,2022-12-14,10.2,24.9,84
33.74.13,Gunungpati,2022-12-15,20.1,25.0,82
33.74.13,Gunungpati,2022-12-16,26.9,23.7,90
33.74.13,Gunungpati,2022-12-17,5.5,24.7,83
33.74.13,Gunungpati,2022-12-18,7.9,25.1,81
33.74.13,Gunungpati,2022-12-19,21.9,24.4,89
33.74.13,Gunungpati,2022-12-20,21.2,24.9,84
33.74.13,Gunungpati,2022-12-21,17.1,24.8,88
33.74.13,Gunungpati,2022-12-22,23.7,24.1,88
33.74.13,Gunungpati,2022-12-23,17.0,23.9,85
33.74.13,Gunungpati,2022-12-24,3.4,24.0,85
33.74.13,Gunungpati,2022-12-25,13.4,23.1,91
33.74.13,Gunungpati,2022-12-26,25.6,23.2,91
33.74.13,Gunungpati,2022-12-27,6.7,23.2,89
33.74.13,Gunungpati,2022-12-28,2.7,24.1,85
33.74.13,Gunungpati,2022-12-29,11.9,23.4,90
33.74.13,Gunungpati,2022-12-30,7.0,22.5,94
33.74.13,Gunungpati,2022-12-31,21.8,22.2,96
33.74.13,Gunungpati,2023-01-01,5.6,23.0,92
33.74.13,Gunungpati,2023-01-02,16.6,23.5,89
33.74.13,Gunungpati,2023-01-03,24.8,23.3,87
33.74.13,Gunungpati,2023-01-04,16.1,24.0,86
33.74.13,Gunungpati,2023-01-05,8.6,24.0,85
33.74.13,Gunungpati,2023-01-06,7.8,24.3,86
33.74.13,Gunungpati,2023-01-07,18.6,24.4,85
33.74.13,Gunungpati,2023-01-08,14.4,24.3,88
33.74.13,Gunungpati,2023-01-09,20.2,23.7,88
33.74.13,Gunungpati,2023-01-10,8.1,24.2,87
33.74.13,Gunungpati,2023-01-11,1.8,24.8,86
33.74.13,Gunungpati,2023-01-12,3.0,24.9,81
33.74.13,Gunungpati,2023-01-13,3.9,24.5,80
33.74.13,Gunungpati,2023-01-14,10.5,24.8,82
33.74.13,Gunungpati,2023-01-15,16.1,24.5,86
33.74.13,Gunungpati,2023-01-16,6.6,24.6,86
33.74.13,Gunungpati,2023-01-17,26.6,23.7,90
33.74.13,Gunungpati,2023-01-18,16.4,23.5,89
33.74.13,Gunungpati,2023-01-19,3.1,24.1,86
33.74.13,Gunungpati,2023-01-20,10.0,24.1,86
33.74.13,Gunungpati,2023-01-21,25.4,24.1,87
33.74.13,Gunungpati,2023-01-22,14.1,24.3,87
33.74.13,Gunungpati,2023-01-23,9.3,24.3,88
33.74.13,Gunungpati,2023-01-24,17.3,24.3,87
33.74.13,Gunungpati,2023-01-25,14.7,23.5,91
33.74.13,Gunungpati,2023-01-26,17.1,24.0,88
33.74.13,Gunungpati,2023-01-27,25.6,23.6,91
33.74.13,Gunungpati,2023-01-28,26.2,22.9,93
33.74.13,Gunungpati,2023-01-29,5.5,24.1,83
33.74.13,Gunungpati,2023-01-30,12.8,24.5,85
33.74.13,Gunungpati,2023-01-31,12.6,24.4,88
33.74.13,Gunungpati,2023-02-01,15.3,24.0,91
33.74.13,Gunungpati,2023-02-02,3.2,23.8,88
33.74.13,Gunungpati,2023-02-03,7.4,23.8,88
33.74.13,Gunungpati,2023-02-04,6.1,24.2,86
33.74.13,Gunungpati,2023-02-05,1.8,24.4,84
33.74.13,Gunungpati,2023-02-06,1.0,24.7,82
33.74.13,Gunungpati,2023-02-07,15.1,23.4,88
33.74.13,Gunungpati,2023-02-08,11.3,23.9,90
33.74.13,Gunungpati,2023-02-09,9.2,24.0,88
33.74.13,Gunungpati,2023-02-10,11.0,24.6,84
33.74.13,Gunungpati,2023-02-11,12.4,23.2,93
33.74.13,Gunungpati,2023-02-12,22.1,23.8,88
33.74.13,Gunungpati,2023-02-13,26.7,24.0,87
33.74.13,Gunungpati,2023-02-14,35.9,24.0,86
33.74.13,Gunungpati,2023-02-15,50.2,23.6,91
